"se_history_id";"se_history_rootid";"se_history_previd";"se_history_nextid";"se_history_ins_batchid";"se_history_mut_batchid";"se_history_sourcekey";"se_history_sourcechecksum";"se_history_validfrom";"se_history_validto";"aanlegdatum";"ander_net";"bovenliggend_asset_collectie";"bovenliggend_asset_id";"change_id";"change_state";"eigenaar";"e_ls_ov_kabelsubgroep_id";"gebruik";"gemerkt";"gis_e_ls_kabel_type_id";"groep_nummer";"groep_volgnummer";"id";"lengte";"ligging_kaart";"master_asset_id";"opmerkingen";"opvoerdatum";"opvoergebruiker";"rwo_id";"sdl_metahistoryrootid";"status";"status_verkort";"stg_metahistoryrootid";"sdl_metahistoryid";"stg_metahistoryid"
2807284;1499376;1499376;;3;;"1328645";"202d30e0fb4743f90da5c7ce06e23217";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2013-05-15 00:00:00.000;;e_ls_ov_kabelsubgroep;1241890674107263793;0;Active;Enexis;1241890674107263793;LS/OV;;4795641963091067452;;;1427609075781016256;0.457342100279744;MULTILINESTRING ((196313.26 370917.491, 196313.13006535528 370917.54840280226, 196313.0047348131 370917.5709981906, 196312.90265136943 370917.5554250869, 196312.839 370917.504));8410456966804740574;;2014-02-24 00:00:00.000;bstroes;{0, 0, 0};1328645;In bedrijf;;1101679;3298242;1101679
2807542;1501871;1501871;;3;;"1332134";f0465a750c33c4047e09e453e1661d49;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1998-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523116680627;0;Active;Enexis;1593733523116680627;OV;;4795641963091067035;;;1593733523116658912;1.475686281023172;MULTILINESTRING ((148818.551 410797.473, 148819.472 410796.32));8410456966804745347;;2014-03-17 00:00:00.000;ovl_avineon75;{0, 0, 0};1332134;In bedrijf;;1106385;3298494;1106385
3441096;379805;379805;;3;;"1456194";"73d8e98b4846b62bec0278e2f99e801f";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2020-11-23 00:00:00.000;;e_ls_ov_kabelsubgroep;2528938118971446334;0;Active;Enexis;2528938118971446334;OV;;4795641963091067988;;;2528938118967597593;3.58131330659578;MULTILINESTRING ((234646.303 497355.452, 234642.777 497356.079));9097712026898016939;;2015-02-23 00:00:00.000;ovl_avineon49;{0, 0, 0};1456194;In bedrijf;;1273957;3422464;1273957
1337940;1337940;;3214217;1;3;"1108913";"0d90be3e1abd4c82e6763b214fd4e1ff";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;2006-10-01 00:00:00.000;;e_ls_ov_kabelsubgroep;101666018;0;Active;Enexis;101666018;LS;;4795641963091070229;;;56329445;182.17242135377643;MULTILINESTRING ((236014.911 590810.43, 236014.83000000002 590811.007, 236013.853 590817.944, 236013.348 590821.535, 236012.734 590822.333, 236009.345 590825.221, 236004.264 590829.204, 236004.03 590829.833, 236003.929 590830.769, 236003.20200000002 590837.515, 236002.371 590845.707, 236001.939 590849.962, 236001.639 590852.282, 236000.82700000002 590858.5750000001, 236000.565 590860.801, 236000.613 590862.831, 236000.516 590865.401, 236000.545 590865.931, 236000.723 590868.1240000001), (236000.723 590868.1240000001, 236000.499 590871.1140000001, 236001.768 590872.777, 236003.104 590873.218, 236005.986 590874.792, 236007.172 590875.526, 236011.84900000002 590878.329, 236015.673 590880.778, 236019.602 590883.464, 236021.778 590885.031, 236024.382 590886.981), (236024.382 590886.981, 236026.884 590888.86, 236028.57 590889.261, 236029.57200000001 590889.238, 236030.498 590888.873, 236031.662 590887.775, 236033.219 590886.51, 236034.58000000002 590884.879), (236034.58000000002 590884.879, 236034.693 590884.77, 236035.314 590884.061, 236035.681 590883.558), (236035.681 590883.558, 236036.665 590882.379, 236037.522 590881.218, 236039.06100000002 590877.754, 236039.477 590876.711), (236039.477 590876.711, 236041.093 590872.661, 236044.91700000002 590863.686, 236046.70200000002 590859.495, 236048.625 590854.985, 236051.918 590847.263, 236052.181 590846.6460000001, 236053.998 590842.365, 236056.459 590836.514, 236057.067 590835.367, 236057.439 590835.167, 236057.652 590835.132), (236063.06900000002 590837.215, 236064.355 590837.444, 236068.267 590839.243, 236071.968 590840.995, 236072.532 590841.444, 236073.05800000002 590842.1190000001, 236073.286 590842.985, 236073.20500000002 590843.899, 236073.113 590844.324, 236073.49300000002 590844.577, 236073.92 590844.675), (236057.652 590835.132, 236062.92500000002 590837.189, 236063.06900000002 590837.215));8410456966804475459;;2007-09-01 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1108913;In bedrijf;;804868;;
2807549;1501947;1501947;3978118;3;13;"1332140";"5a31d22c36d048882100c56a1693ba1a";2023-01-17 11:39:00.000;2023-06-01 00:16:00.000;1975-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7117960943597133244;0;Active;Enexis;7117960943597133244;OV;;4795641963091067026;;;1593733523116658924;106.84052994595241;MULTILINESTRING ((148817.264 414205.488, 148817.737 414205.654, 148818.209 414205.82, 148823.53100000002 414207.68700000003, 148824.46 414208.191, 148824.789 414208.299, 148830.91 414210.30700000003, 148831.021 414210.34500000003, 148831.15600000002 414210.392, 148831.507 414210.51300000004, 148838.88700000002 414213.06200000003, 148841.64 414214.01300000004, 148849.631 414216.773, 148850.071 414216.925, 148862.481 414221.211, 148864.74300000002 414221.992, 148868.573 414223.314, 148869.082 414223.49, 148888.309 414230.131, 148892.007 414231.408, 148902.657 414235.086, 148902.991 414235.193, 148903.324 414235.3, 148905.232 414235.912, 148909.593 414237.31200000003, 148914.059 414238.746), (148813.157 414203.715, 148817.264 414205.488));8410456966804745359;;2009-08-03 00:00:00.000;h4_nabewerker132;{0, 0, 0};1332140;In bedrijf;;1106394;3298500;1106394
2807543;347361;347361;;3;;"1332135";"9e9b6326888a7817d1c0377211b38bb6";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084733672361;0;Active;Enexis;7347057084733672361;OV;;4795641963091067113;;;1593733523116658919;18.53925311335225;MULTILINESTRING ((148776.61800000002 410756.14400000003, 148775.625 410757.586, 148775.5643834012 410757.69221977476, 148775.52252943636 410757.8071507343, 148775.50063697764 410757.9275007767, 148775.49933311634 410758.0498225746, 148775.5186552005 410758.1706123215, 148775.55804976507 410758.2864100952, 148775.61638838542 410758.39389896457, 148775.692 410758.49), (148786.644 410769.88300000003, 148784.207 410767.591, 148776.139 410758.968, 148775.692 410758.49));8410456966804745354;;2011-01-07 00:00:00.000;gberg;{0, 0, 0};1332135;In bedrijf;;1106389;3298495;1106389
2807544;1501944;1501944;;3;;"1332137";a5e35652ccf9085029717f7ce775312d;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;88801256;0;Active;Enexis;88801256;OV;;4795641963091067125;;;1593733523116658921;23.036375149839014;MULTILINESTRING ((148752.001 410733.237, 148758.833 410740.653), (148764.952 410747.277, 148765.03856416265 410747.3436825357, 148765.1365131849 410747.3920973357, 148765.24204923783 410747.42036718753, 148765.3510803167 410747.4273959694, 148765.45937890222 410747.4129111506, 148765.56274587652 410747.37747435883, 148765.65717333768 410747.3224596033, 148765.739 410747.25, 148767.327 410745.536, 148767.683 410745.152, 148767.72347910117 410745.1235201672, 148767.772 410745.1134717521, 148767.8205208988 410745.1235201672, 148767.861 410745.152), (148758.833 410740.653, 148763.027 410745.195, 148763.465 410745.669), (148763.465 410745.669, 148763.72 410745.945, 148764.77300000002 410747.086, 148764.924 410747.249, 148764.952 410747.277));8410456966804745356;;2004-05-25 00:00:00.000;ahofmans;{0, 0, 0};1332137;In bedrijf;;1106391;3298496;1106391
2807545;347389;347389;;3;;"1332238";"44fa3595306892293cdb394b1273c950";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;88800760;0;Active;Enexis;88800760;OV;;4795641963091067095;;;1593733523116659087;24.167942754814693;MULTILINESTRING ((147028.021 411062.733, 147009.212 411077.909));8410456966804745504;;2001-09-26 00:00:00.000;mvink;{0, 0, 0};1332238;In bedrijf;;1106533;3298497;1106533
2807546;1501945;1501945;;3;;"1332138";"349cca3856213abe2ba748dc3b8cef7b";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1980-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084735761221;0;Active;Enexis;7347057084735761221;OV;;4795641963091067026;;;1593733523116658922;39.771025206759234;MULTILINESTRING ((149599.476 414943.232, 149599.095 414943.293, 149579.704 414946.02400000003, 149579.57753551012 414946.029003286, 149579.45255005214 414946.00895837677, 149579.3339674287 414945.9646549416, 149579.22645920273 414945.8978383145, 149579.1342606612 414945.8111407367, 149579.06100396605 414945.7079776596, 149579.00957506505 414945.5924131932, 149578.982 414945.469, 149577.989 414937.244), (149601.43600000002 414942.961, 149601.563 414942.946, 149601.86479648887 414942.87998132786, 149602.14858032524 414942.75805175066, 149602.40406764403 414942.58462979813, 149602.622 414942.366, 149605.607 414938.737, 149605.68873765052 414938.6148773023, 149605.74508352962 414938.479116854, 149605.77387229473 414938.3349358575, 149605.77399760883 414938.18787511275, 149605.7454546561 414938.04358608654, 149605.68934032726 414937.90761373035, 149605.60781106635 414937.78518339025, 149605.50400000002 414937.681), (149605.50400000002 414937.681, 149604.513 414936.866), (149599.476 414943.232, 149601.43600000002 414942.961));8410456966804745357;;2001-06-28 00:00:00.000;mvink;{0, 0, 0};1332138;In bedrijf;;1106392;3298498;1106392
2807547;1501946;1501946;;3;;"1332139";"7888c99dbbf1694afbb66de8960fd96d";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1980-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;88800205;0;Active;Enexis;88800205;OV;;4795641963091067026;;;1593733523116658923;18.820987413160196;MULTILINESTRING ((149626.383 414935.867, 149615.933 414927.69800000003), (149615.933 414927.69800000003, 149615.671 414927.495, 149615.5783723084 414927.40727126505, 149615.5046443611 414927.3031711378, 149615.4526472911 414927.1866970347, 149615.42437777162 414927.0623215293, 149615.42092134454 414926.9348206071, 149615.4424107357 414926.80909026845, 149615.48802075832 414926.68995852396, 149615.556 414926.582, 149617.121 414924.565, 149617.1993655687 414924.44047358516, 149617.25196960728 414924.30305443454, 149617.27679049145 414924.15802369924, 149617.27287433058 414924.0109550514, 149617.24037162654 414923.86750048166, 149617.1805314898 414923.73317308846, 149617.0956536348 414923.6131352037, 149616.989 414923.512), (149616.989 414923.512, 149616.616 414923.223));8410456966804745358;;2001-06-28 00:00:00.000;mvink;{0, 0, 0};1332139;In bedrijf;;1106393;3298499;1106393
2807548;391858;391858;;3;;"1501346";"06c03689ce9f9b6670e85c03c0345df9";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1963-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426378974785;0;Active;Enexis;5455522426378974785;OV;;4795641963091067032;;;3049997186176651236;0.1245792920191795;MULTILINESTRING ((142597.345 401339.618, 142597.437 401339.702));8410456966804992543; ;1995-10-17 00:00:00.000;adri;{0, 0, 0};1501346;In bedrijf;;1345540;3475446;1345540
2807795;1502133;1502133;;3;;"1332376";f5cdbac8263b523689fca6d939e89135;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1964-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426374966431;0;Active;Enexis;5455522426374966431;LS/OV;;4795641963091068270;;;1593733523116659317;5.583648003837986;MULTILINESTRING ((171561.401 407642.99, 171560.54 407644.29600000003, 171560.4227940564 407644.4406682065, 171560.27974519896 407644.55995177664, 171560.11625973292 407644.6493425767, 171559.93851633256 407644.7054622228, 171559.7532325283 407644.72618976183, 171559.56741082814 407644.71074182936, 171559.3880740691 407644.6597022555, 171559.222 407644.575), (171559.222 407644.575, 171558.831 407644.341, 171558.62139062502 407644.233859375, 171558.4215625 407644.1689375, 171558.23151562503 407644.14623437496, 171558.05125000002 407644.16575, 171557.880765625 407644.227484375, 171557.7200625 407644.33143749996, 171557.569140625 407644.477609375, 171557.428 407644.666, 171557.193 407645.028));8410456966804745688; ;1995-11-01 00:00:00.000;adri;{0, 0, 0};1332376;In bedrijf;;1106711;3298737;1106711
2807796;1502134;1502134;;3;;"1332377";f9f86efce05d632813048b23cc4107f3;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1964-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523117293831;0;Active;Enexis;1593733523117293831;OV;;4795641963091067032;;;1593733523116659318;2.570471163036069;MULTILINESTRING ((151897.532 412132.683, 151894.99300000002 412132.282));8410456966804745689;;2014-04-15 00:00:00.000;ovl_avineon75;{0, 0, 0};1332377;In bedrijf;;1106712;3298738;1106712
2807797;1502135;1502135;;3;;"1332378";"4a6148af87a1ddbc8f205b0067da3099";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2006-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7117960943595889898;0;Active;Enexis;7117960943595889898;OV;;4795641963091067032;;;1593733523116659322;44.579966677870004;MULTILINESTRING ((145469.908 411709.59, 145433.483 411735.292));8410456966804745693;;2014-04-15 00:00:00.000;ovl_avineon75;{0, 0, 0};1332378;In bedrijf;;1106716;3298739;1106716
2807798;1502136;1502136;;3;;"1332379";"5e50ae07a81333488170a5807f2733f0";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2006-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7117960943595889898;0;Active;Enexis;7117960943595889898;OV;;4795641963091067032;;;1593733523116659323;46.814397279315486;MULTILINESTRING ((145394.96 411758.768, 145390.848 411760.89400000003, 145387.839 411762.083, 145383.74 411763.802, 145375.123 411767.416, 145367.077 411769.952, 145350.797 411773.783));8410456966804745694;;2014-04-15 00:00:00.000;ovl_avineon75;{0, 0, 0};1332379;In bedrijf;;1106717;3298740;1106717
1338242;1338242;;3214691;1;3;"1109316";"705004ac61c266be5efd6a5b198a31b0";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;2005-11-01 00:00:00.000;;e_ls_ov_kabelsubgroep;101665318;0;Active;Enexis;101665318;OV;;4795641963091067104;;;56330061;26.432138616807247;MULTILINESTRING ((236267.45200000002 602177.532, 236267.279 602177.385), (236255.193 602183.023, 236255.52300000002 602183.191, 236256.21600000001 602181.992, 236256.498 602181.505, 236257.178 602180.3640000001, 236257.534 602179.768, 236258.20200000002 602178.827, 236258.585 602178.383, 236259.57700000002 602177.463, 236260.97400000002 602176.525, 236262.464 602175.719, 236263.673 602175.459, 236264.603 602175.61, 236265.836 602176.084, 236266.219 602176.312, 236266.39 602176.485, 236267.279 602177.385), (236249.411 602181.659, 236250.003 602180.976, 236250.428 602180.643, 236250.799 602180.769), (236247.602 602183.8690000001, 236248.152 602183.936), (236248.152 602183.936, 236248.50100000002 602183.506, 236249.219 602182.05, 236249.411 602181.659), (236250.799 602180.769, 236250.878 602180.81), (236250.878 602180.81, 236253.253 602182.027, 236254.765 602182.802, 236254.908 602182.875, 236255.041 602182.9450000001, 236255.193 602183.023));8410456966804476037;;2007-09-01 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1109316;In bedrijf;;805435;;
1338241;1338241;;3215130;1;3;"1109345";"8dcd233674b9ea5f88eda62ad33645f2";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1965-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;101578836;0;Active;Enexis;101578836;LS;;4795641963091066893;;;56330101;12.358656247049828;MULTILINESTRING ((236880.783 602732.977, 236881.116 602733.143), (236880.317 602732.746, 236880.783 602732.977), (236874.962 602730.086, 236880.317 602732.746), (236874.962 602730.086, 236874.89 602733.518, 236874.661 602734.6), (236874.661 602734.6, 236874.465 602735.528));8410456966804476074;;2007-09-01 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1109345;In bedrijf;;805471;;
2807799;1502137;1502137;;3;;"1332380";"663cf9de1e2378654bb93f9ea3dcfeda";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2006-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7117960943595889898;0;Active;Enexis;7117960943595889898;OV;;4795641963091067032;;;1593733523116659324;45.16606824911638;MULTILINESTRING ((145433.483 411735.292, 145429.627 411737.949, 145424.475 411741.5, 145420.727 411744.083, 145413.03100000002 411748.793, 145409.064 411751.173, 145405.427 411753.355, 145394.96 411758.768));8410456966804745695;;2014-04-15 00:00:00.000;ovl_avineon75;{0, 0, 0};1332380;In bedrijf;;1106718;3298741;1106718
2807800;1502139;1502139;;3;;"1332381";"25c1a1858198ddc4bf8a7970d9dd63a0";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1977-03-24 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523117293900;0;Active;Enexis;1593733523117293900;OV;;4795641963091066972;;;1593733523116659325;23.553753986445713;MULTILINESTRING ((171714.307 407550.44800000003, 171713.747 407549.641, 171714.682 407546.257, 171720.58000000002 407540.831, 171722.42500000002 407541.341, 171730.688 407543.625, 171731.126 407543.973));8410456966804745696;;2014-04-16 00:00:00.000;ovl_avineon75;{0, 0, 0};1332381;In bedrijf;;1106719;3298742;1106719
2807801;1502140;1502140;;3;;"1332382";c5518bbfadf25dd72518c72a9621e403;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1976-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426375134360;0;Active;Enexis;5455522426375134360;OV;;4795641963091067032;;;1593733523116659326;0.7454998323272782;MULTILINESTRING ((171714.307 407550.44800000003, 171714.50400000002 407549.729));8410456966804745697; ;1995-11-02 00:00:00.000;adri;{0, 0, 0};1332382;In bedrijf;;1106720;3298743;1106720
2807802;1502141;1502141;;3;;"1332383";"9f5c10a12a9ccccf5df6e1d37853a788";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1977-03-24 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523117293900;0;Active;Enexis;1593733523117293900;OV;;4795641963091066972;;;1593733523116659327;25.708757167973733;MULTILINESTRING ((171731.126 407543.973, 171731.53100000002 407543.858, 171755.942 407550.45900000003));8410456966804745698;;2014-04-16 00:00:00.000;ovl_avineon75;{0, 0, 0};1332383;In bedrijf;;1106721;3298744;1106721
2808046;1502293;1502293;;3;;"1332598";"56aa71d0d26fc4a3ba892abb0524b11e";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381943704925;0;Active;Enexis;2653511381943704925;OV;;4795641963091067200;;;1593733523116667799;2.5308401767002198;MULTILINESTRING ((176345.171 318024.01900000003, 176344.647 318026.495));8410456966804746007;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332598;In bedrijf;;1107021;3298981;1107021
2808047;1502294;1502294;;3;;"1332599";"82065d4f02aabde124d3b3b284598cc6";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381943704925;0;Active;Enexis;2653511381943704925;OV;;4795641963091067200;;;1593733523116667800;15.790588564230639;MULTILINESTRING ((176344.647 318026.495, 176348.926 318033.116, 176349.168 318033.49, 176353.218 318039.757));8410456966804746008;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332599;In bedrijf;;1107022;3298982;1107022
2808048;1502277;1502277;;3;;"1332600";"4e90f8014ba6444ec7f81325ddd01be5";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381943704925;0;Active;Enexis;2653511381943704925;OV;;4795641963091067200;;;1593733523116667801;13.774552842107072;MULTILINESTRING ((176353.218 318039.757, 176365.959 318044.992));8410456966804746009;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332600;In bedrijf;;1107023;3298983;1107023
2808049;1502278;1502278;;3;;"1332601";"4c93db2e60fe8391d92907671b992709";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381943704925;0;Active;Enexis;2653511381943704925;OV;;4795641963091067200;;;1593733523116667802;17.62676260689977;MULTILINESTRING ((176365.959 318044.992, 176383.56100000002 318045.926));8410456966804746010;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332601;In bedrijf;;1107024;3298984;1107024
2808050;1502295;1502295;;3;;"1332602";df234ac0b5909590a3fba04f0b5fc800;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1961-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381943704925;0;Active;Enexis;2653511381943704925;OV;;4795641963091067200;;;1593733523116667803;13.137129407053402;MULTILINESTRING ((176383.56100000002 318045.926, 176395.502 318042.81200000003, 176396.27300000002 318042.61100000003));8410456966804746011;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332602;In bedrijf;;1107025;3298985;1107025
2808051;1502296;1502296;;3;;"1332603";f04b3d6c711985b8d63fd699445d74cb;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1968-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523119969134;0;Active;Enexis;1593733523119969134;LS;;4795641963091068971;;;1593733523116667804;6.572422875200237;MULTILINESTRING ((176726.685 317046.976, 176726.386 317047.585, 176720.526 317048.217));8410456966804746012;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332603;In bedrijf;;1107026;3298986;1107026
2808052;1502282;1502282;;3;;"1332584";ee6f3fe948dbd313d96a6b5aa464fb8c;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1966-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;5249712708855026491;0;Active;Enexis;5249712708855026491;LS;;4795641963091067600;;;1593733523116667805;34.45649917209937;MULTILINESTRING ((176703.818 317037.672, 176703.91 317038.055, 176703.902 317042.43200000003, 176703.9 317043.756), (176719.253 317047.18700000003, 176704.152 317047.579, 176703.867 317047.299, 176703.9 317043.756), (176726.685 317046.976, 176725.253 317047.03), (176725.253 317047.03, 176725.202 317047.032, 176721.367 317047.132, 176719.253 317047.18700000003), (176705.695 317037.619, 176703.818 317037.672));8410456966804746013;Kabel Meetdraad_actief: Nee;2009-02-28 00:00:00.000;Migratie MTR;{0, 0, 0};1332584;In bedrijf;;1107027;3298987;1107027
2808053;1502297;1502297;;3;;"1332604";"6551a7216049e90ea3e81746d794b1f5";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1965-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523119969134;0;Active;Enexis;1593733523119969134;LS;;4795641963091067203;;;1593733523116667810;36.18021281473526;MULTILINESTRING ((176733.788 317020.39, 176737.614 317019.94, 176739.24 317019.749, 176743.519 317018.97000000003, 176752.12 317017.403, 176768.984 317014.332, 176769.434 317014.25));8410456966804746017;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332604;In bedrijf;;1107031;3298988;1107031
2808054;1502298;1502298;;3;;"1332605";cc6e9186bfb9fb1fb9463d4eb1a35b5a;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1965-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523119969154;0;Active;Enexis;1593733523119969154;LS;;4795641963091067203;;;1593733523116667811;27.10061559026039;MULTILINESTRING ((176733.788 317020.39, 176725.695 317021.444, 176724.12900000002 317021.648, 176721.297 317022.09500000003, 176717.547 317022.686, 176713.884 317023.264, 176707.519 317024.268, 176706.981 317024.353));8410456966804746018;;2014-05-02 00:00:00.000;ovl_avineon63;{0, 0, 0};1332605;In bedrijf;;1107032;3298989;1107032
2808055;1502299;1502299;;3;;"1332606";eb1d0df8ab9257c040deaa1ecf17499c;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1996-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;1593733523119969221;0;Active;Enexis;1593733523119969221;LS;;4795641963091068971;;;1593733523116667813;49.05064514591221;MULTILINESTRING ((176319.585 318510.882, 176319.11800000002 318511.034, 176318.343 318510.547, 176318.03 318510.351, 176317.42500000002 318498.677, 176318.104 318495.81, 176318.032 318494.781, 176316.91700000002 318478.881, 176316.37900000002 318471.211, 176315.821 318463.251));8410456966804746020;;2014-05-03 00:00:00.000;ovl_avineon63;{0, 0, 0};1332606;In bedrijf;;1107034;3298990;1107034
2808306;1502700;1502700;;3;;"1333158";"0569af59fa7ba909492b237921cb0759";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1972-12-12 00:00:00.000;;e_ls_ov_kabelsubgroep;456064409541861428;0;Active;Enexis;456064409541861428;OV;;4795641963091066972;;;1593733523116676685;0.9006886254416673;MULTILINESTRING ((170611.895 408912.142, 170611.621 408913));8410456966804746774;;2014-04-16 00:00:00.000;ovl_avineon87;{0, 0, 0};1333158;In bedrijf;;1107778;3299415;1107778
2808307;347589;347589;;3;;"1333001";c435ff3e62462269d9761a8a61ca2fb8;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1981-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084735820594;0;Active;Enexis;7347057084735820594;OV;;4795641963091067026;;;1593733523116676450;25.331550236558517;MULTILINESTRING ((149455.546 415415.163, 149459.301 415414.115, 149459.783 415413.981, 149468.905 415411.436, 149469.339 415411.315, 149470.116 415411.098, 149470.597 415410.96400000004, 149477.922 415408.92, 149478.89 415408.667, 149479.454 415408.529), (149479.959 415408.406, 149479.454 415408.529));8410456966804746552;;2001-07-02 00:00:00.000;mvink;{0, 0, 0};1333001;In bedrijf;;1107557;3299243;1107557
2808308;1502580;1502580;;3;;"1333002";"4f9ec303fb1470f076c64898aee83654";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1981-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084735820585;0;Active;Enexis;7347057084735820585;OV;;4795641963091067026;;;1593733523116676451;7.632623325697337;MULTILINESTRING ((149478.634 415401.18, 149480.303 415408.014, 149480.3080965553 415408.130384548, 149480.26826746695 415408.2398575492, 149480.18957568484 415408.3257545673, 149480.084 415408.375, 149479.959 415408.406));8410456966804746553;;2001-07-02 00:00:00.000;mvink;{0, 0, 0};1333002;In bedrijf;;1107558;3299244;1107558
2808309;1502581;1502581;;3;;"1333003";"8dad50b9cdb14b0fc7cce676a6bd760f";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1981-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084735820585;0;Active;Enexis;7347057084735820585;OV;;4795641963091067026;;;1593733523116676452;53.892667150846535;MULTILINESTRING ((149527.984 415416.955, 149534.732 415420.476, 149534.749 415420.487), (149484.034 415425.38300000003, 149484.31 415426.532, 149484.345015625 415426.64409375004, 149484.39156249998 415426.737375, 149484.44964062498 415426.81184375, 149484.51924999998 415426.8675, 149484.60039062495 415426.90434375, 149484.69306249998 415426.92237499997, 149484.79726562498 415426.92159375, 149484.913 415426.902, 149509.366 415421.06200000003, 149526.846 415416.88800000004, 149527.08868749999 415416.8456875, 149527.33075 415416.83475000004, 149527.5721875 415416.8551875, 149527.813 415416.907, 149527.984 415416.955));8410456966804746554;;2001-07-02 00:00:00.000;mvink;{0, 0, 0};1333003;In bedrijf;;1107559;3299245;1107559
2808310;347583;347583;;3;;"1332988";"41cc78a90c441305285614928ae8cf00";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1987-01-01 00:00:00.000;;e_ls_ov_kabelsubgroep;7347057084735600299;0;Active;Enexis;7347057084735600299;OV;;4795641963091067026;;;1593733523116676456;25.817139461993072;MULTILINESTRING ((149345.414 415009.385, 149364.49300000002 415026.778));8410456966804746558;;2001-07-04 00:00:00.000;mvink;{0, 0, 0};1332988;In bedrijf;;1107561;3299246;1107561
